x,y2,ptime,flow,pressureA,pressureB
0.022217664752529398,0.052496688425493224,0.21666666666666667,2,4301,4323
0.022559474979491387,0.05565495969982489,0.22,2,4301,4323
0.02290128520645338,0.04933844011869621,0.22333333333333333,2,4301,4323
0.023243095433415368,0.04051724754363008,0.22666666666666666,2,4301,4323
0.02358490566037736,0.0293004342744399,0.23,2,4301,4323
0.02392671588733935,0.026251253563856318,0.23333333333333334,2,4301,4323
0.02426852611430134,0.02429107726907734,0.23666666666666666,2,4301,4323
0.02461033634126333,0.023746585423992998,0.24000000000000002,2,4301,4323
0.024952146568225322,0.032785238443786724,0.24333333333333332,2,4301,4323
0.02529395679518731,0.034309849060689575,0.24666666666666667,2,4301,4323
0.025635767022149304,0.04323981872858569,0.25,2,4301,4323
0.025977577249111296,0.0508631088476368,0.2533333333333333,2,4301,4323
0.026319387476073285,0.05794199806370706,0.25666666666666665,2,4301,4323
0.026661197703035277,0.05565495969982489,0.26,2,4301,4323
0.027003007929997266,0.047051447061348124,0.26333333333333336,2,4301,4323
0.027344818156959258,0.04323981872858569,0.26666666666666666,2,4301,4323
0.02768662838392125,0.0364878735122704,0.26999999999999996,2,4301,4323
0.02802843861088324,0.03322084093106695,0.2733333333333333,2,4301,4323
0.028370248837845228,0.031042832863812073,0.27666666666666667,2,4301,4323
0.02871205906480722,0.027993639919934574,0.28,2,4301,4323
0.029053869291769212,0.029953832926234616,0.2833333333333333,2,4301,4323
0.0293956795187312,0.03572556371181886,0.2866666666666667,2,4301,4323
0.02973748974569319,0.045308984243996785,0.29,2,4308,4323
0.030079299972655182,0.04509117688338263,0.29333333333333333,2,4308,4331
0.030421110199617175,0.041715176762268304,0.2966666666666667,2,4308,4331
0.030762920426579167,0.04029944258619103,0.3,2,4308,4331
0.031104730653541152,0.034527651014348064,0.30333333333333334,2,4308,4331
0.031446540880503145,0.033983146335107406,0.30666666666666664,2,4308,4331
0.03178835110746513,0.02723134502901369,0.31,2,4308,4331
0.03213016133442713,0.023202094261479133,0.31333333333333335,2,4308,4331
0.03247197156138912,0.020479648688840335,0.31666666666666665,2,4308,4331
0.03281378178835111,0.022984297987648086,0.32,2,4308,4331
0.0331555920153131,0.02897373531712874,0.3233333333333333,2,4308,4331
0.033497402242275084,0.027884740567893692,0.3266666666666667,2,4308,4331
0.03383921246923708,0.03507215637628427,0.33,2,4308,4331
0.03418102269619907,0.03550776115737172,0.3333333333333333,2,4308,4331
0.034522832923161065,0.037685791616591975,0.33666666666666667,2,4308,4331
0.034864643150123054,0.037141282977764825,0.33999999999999997,2,4308,4331
0.03520645337708504,0.0325674373640057,0.3433333333333334,2,4308,4331
0.03554826360404704,0.029627133477475445,0.3466666666666667,2,4308,4331
0.03589007383100903,0.025053366999154156,0.35,2,4308,4331
0.036231884057971016,0.022004216106926,0.35333333333333333,2,4308,4331
0.036573694284933005,0.017430529908137295,0.35666666666666663,2,4308,4331
0.03691550451189499,0.012965787459586292,0.36000000000000004,2,4308,4331
0.03725731473885699,0.014381432534776313,0.36333333333333334,2,4308,4331
0.03759912496581898,0.01862839544750617,0.36666666666666664,2,4308,4331
0.03794093519278097,0.026360152506348364,0.37,2,4308,4331
0.03828274541974296,0.0293004342744399,0.3733333333333333,2,4308,4331
0.03862455564670495,0.0325674373640057,0.3766666666666667,2,4308,4331
0.03896636587366695,0.03659677502161678,0.38,2,4308,4331
0.039308176100628936,0.037032381331882205,0.38333333333333336,2,4308,4331
0.03964998632759092,0.037685791616591975,0.38666666666666666,2,4308,4331
0.039991796554552914,0.03833920288441259,0.38999999999999996,2,4308,4331
0.0403336067815149,0.024835569796825163,0.39333333333333337,2,4308,4331
0.04067541700847689,0.02559786048256725,0.39666666666666667,2,4308,4331
0.04101722723543889,0.022875399891640776,0.4,2,4308,4331
0.041359037462400876,0.029953832926234616,0.4033333333333333,2,4308,4331
0.04170084768936287,0.030171632695317783,0.4066666666666666,2,4308,4331
0.04204265791632486,0.03561666242091259,0.41000000000000003,2,4308,4331
0.04238446814328685,0.03953712609524864,0.41333333333333333,2,4308,4331
0.042726278370248845,0.04389323835265779,0.4166666666666667,2,4308,4331
0.04306808859721083,0.05075420376092005,0.42,2,4308,4331
0.043409898824172816,0.043784335013667075,0.4233333333333333,2,4308,4331
0.04375170905113481,0.038992615135241694,0.4266666666666667,2,4308,4331
0.0440935192780968,0.032785238443786724,0.43,2,4308,4331
0.044435329505058796,0.028538137089780414,0.43333333333333335,2,4308,4331
0.044777139732020785,0.025706759261238037,0.43666666666666665,2,4308,4331
0.045118949958982774,0.022330909821458935,0.44,2,4308,4331
0.04546076018594477,0.018737292478528126,0.44333333333333336,2,4308,4331
0.04580257041290676,0.022984297987648086,0.44666666666666666,2,4308,4331
0.04614438063986875,0.029518233715795462,0.45,2,4308,4331
0.046486190866830736,0.03975493067035897,0.4533333333333333,2,4308,4331
0.046828001093792725,0.039101517272629796,0.45666666666666667,2,4308,4331
0.04716981132075472,0.04247749707636686,0.46,2,4308,4331
0.04751162154771671,0.04095285778629943,0.4633333333333333,2,4308,4331
0.0478534317746787,0.037250184650916035,0.4666666666666667,2,4316,4331
0.048195242001640694,0.036270070575576775,0.47,2,4308,4331
0.04853705222860268,0.030389432573578755,0.47333333333333333,2,4308,4331
0.04887886245556468,0.028864835719361513,0.4766666666666667,2,4308,4331
0.04922067268252666,0.023855483738369623,0.48000000000000004,2,4308,4331
0.04956248290948865,0.02189531825675502,0.48333333333333334,2,4308,4331
0.049904293136450645,0.023093196110927545,0.48666666666666664,2,4308,4331
0.050246103363412634,0.02124193172893324,0.49,2,4308,4331
0.05058791359037462,0.03158733385663049,0.49333333333333335,2,4316,4331
0.05092972381733662,0.035181057530652524,0.4966666666666667,2,4316,4331
0.05127153404429861,0.039101517272629796,0.5,2,4316,4331
0.0516133442712606,0.03942822384859545,0.5033333333333333,2,4316,4331
0.05195515449822259,0.03561666242091259,0.5066666666666666,2,4308,4331
0.05229696472518457,0.038992615135241694,0.51,2,4308,4331
0.05263877495214657,0.0364878735122704,0.5133333333333333,2,4308,4331
0.05298058517910856,0.040190540148373206,0.5166666666666667,2,4308,4331
0.053322395406070554,0.03420094812486071,0.52,2,4316,4331
0.05366420563303254,0.028211438705925424,0.5233333333333333,2,4316,4338
0.05400601585999453,0.03572556371181886,0.5266666666666667,2,4316,4338
0.05434782608695653,0.039863832998912475,0.53,2,4316,4338
0.054689636313918516,0.052605593949220375,0.5333333333333333,2,4316,4338
0.055031446540880505,0.05598167872865099,0.5366666666666667,2,4316,4338
0.0553732567678425,0.06066467848606243,0.5399999999999999,2,4316,4338
0.05571506699480448,0.06338737597757932,0.5433333333333333,2,4316,4338
0.05605687722176648,0.06480318541902984,0.5466666666666666,2,4316,4338
0.05639868744872847,0.06730809035290354,0.55,2,4316,4338
0.056740497675690456,0.06316955955008094,0.5533333333333333,2,4316,4338
0.05708230790265245,0.05456589804529675,0.5566666666666666,2,4316,4338
0.05742411812961444,0.05118982427157065,0.56,2,4316,4338
0.057765928356576436,0.047595968125493944,0.5633333333333332,2,4316,4338
0.058107738583538425,0.054674804087819995,0.5666666666666667,2,4316,4338
0.058449548810500414,0.0520610666039072,0.5700000000000001,2,4316,4338
0.0587913590374624,0.06066467848606243,0.5733333333333334,2,4316,4338
0.05913316926442439,0.06534772874077886,0.5766666666666667,2,4323,4346
0.05947497949138638,0.068506093471959,0.58,2,4323,4346
0.059816789718348376,0.0766743846376654,0.5833333333333334,2,4323,4346
0.060158599945310365,0.07220903309717841,0.5866666666666667,2,4323,4346
0.06050041017227236,0.0719912122453129,0.59,2,4323,4346
0.06084222039923435,0.06306065137736944,0.5933333333333334,2,4323,4346
0.06118403062619634,0.06284283511373272,0.5966666666666666,2,4323,4346
0.061525840853158334,0.05848653278265167,0.6,2,4323,4346
0.061867651080120316,0.05227887746012242,0.6033333333333334,2,4323,4346
0.062209461307082305,0.05423918008150522,0.6066666666666667,2,4323,4346
0.0625512715340443,0.05565495969982489,0.61,2,4323,4346
0.06289308176100629,0.0642586427798824,0.6133333333333333,2,4323,4346
0.06323489198796829,0.07046646934067063,0.6166666666666667,2,4323,4346
0.06357670221493027,0.07286249630855146,0.62,2,4323,4346
0.06391851244189226,0.07711003114856126,0.6233333333333333,2,4323,4346
0.06426032266885426,0.07852588532679373,0.6266666666666667,2,4323,4346
0.06460213289581625,0.08211999743308211,0.63,2,4323,4346
0.06494394312277824,0.08026848142137964,0.6333333333333333,2,4323,4346
0.06528575334974022,0.07101101976354869,0.6366666666666667,2,4323,4346
0.06562756357670221,0.06676354457300722,0.64,2,4323,4346
0.06596937380366422,0.06066467848606243,0.6433333333333333,2,4323,4346
0.0663111840306262,0.06654572645230078,0.6466666666666666,2,4323,4346
0.06665299425758818,0.0658922727454153,0.65,2,4331,4353
0.06699480448455017,0.06284283511373272,0.6533333333333334,2,4331,4353
0.06733661471151217,0.0690506414367736,0.6566666666666666,2,4331,4353
0.06767842493847416,0.0687239125759872,0.66,2,4331,4353
0.06802023516543615,0.0766743846376654,0.6633333333333333,2,4331,4353
0.06836204539239814,0.07885262156197889,0.6666666666666666,2,4331,4353
0.06870385561936014,0.08168434589669259,0.67,2,4331,4353
0.06904566584632213,0.07721894284450397,0.6733333333333333,2,4331,4353
0.06938747607328412,0.07220903309717841,0.6766666666666666,2,4331,4353
0.06972928630024611,0.07395160384568761,0.6799999999999999,2,4331,4353
0.0700710965272081,0.0668724536743486,0.6833333333333333,2,4331,4353
0.07041290675417008,0.06621899947598942,0.6866666666666668,2,4331,4353
0.07075471698113207,0.06349628423226972,0.69,2,4331,4353
0.07109652720809408,0.061753755434366786,0.6933333333333334,2,4331,4353
0.07143833743505605,0.0649120940287022,0.6966666666666667,2,4331,4353
0.07178014766201805,0.06436755125314987,0.7,2,4331,4353
0.07212195788898004,0.07362487129776324,0.7033333333333334,2,4331,4353
0.07246376811594203,0.07231794356414549,0.7066666666666667,2,4331,4353
0.07280557834290402,0.07645656154610676,0.7100000000000001,2,4331,4353
0.07314738856986601,0.0719912122453129,0.7133333333333333,2,4331,4353
0.07348919879682801,0.06937737054338723,0.7166666666666667,2,4331,4353
0.07383100902378999,0.06730809035290354,0.7200000000000001,2,4331,4353
0.07417281925075199,0.06709027195900753,0.7233333333333333,2,4331,4353
0.07451462947771398,0.06763481814849433,0.7266666666666667,2,4331,4353
0.07485643970467597,0.0658922727454153,0.73,2,4331,4353
0.07519824993163796,0.06534772874077886,0.7333333333333333,2,4331,4353
0.07554006015859996,0.06817936502085416,0.7366666666666667,2,4331,4353
0.07588187038556193,0.07373378211977984,0.74,2,4331,4353
0.07622368061252392,0.07983283174226526,0.7433333333333334,2,4338,4361
0.07656549083948593,0.0760209156907691,0.7466666666666666,2,4338,4361
0.0769073010664479,0.07286249630855146,0.75,2,4338,4361
0.0772491112934099,0.06839718396093238,0.7533333333333334,2,4338,4361
0.07759092152037189,0.06371410082362926,0.7566666666666666,2,4338,4361
0.0779327317473339,0.06371410082362926,0.76,2,4338,4361
0.07827454197429587,0.05598167872865099,0.7633333333333333,2,4338,4361
0.07861635220125787,0.05140763469087212,0.7666666666666667,2,4338,4361
0.07895816242821986,0.04824939430363399,0.77,2,4338,4361
0.07929997265518184,0.054674804087819995,0.7733333333333333,2,4338,4361
0.07964178288214384,0.06284283511373272,0.7766666666666667,2,4338,4361
0.07998359310910583,0.06817936502085416,0.7799999999999999,2,4338,4361
0.08032540333606782,0.07111992992998177,0.7833333333333333,2,4338,4361
0.0806672135630298,0.07547635898614997,0.7866666666666667,2,4338,4361
0.08100902378999181,0.0804863064247727,0.7899999999999999,2,4338,4361
0.08135083401695378,0.0805952189675486,0.7933333333333333,2,4338,4361
0.08169264424391579,0.07623873856377578,0.7966666666666666,2,4338,4361
0.08203445447087777,0.07177339150258312,0.8,2,4338,4361
0.08237626469783975,0.06600118162828109,0.8033333333333333,2,4338,4361
0.08271807492480175,0.05903106818433402,0.8066666666666666,2,4338,4361
0.08305988515176374,0.061318124327335397,0.81,2,4338,4361
0.08340169537872574,0.057288557302226886,0.8133333333333332,2,4338,4361
0.08374350560568772,0.05511042853113313,0.8166666666666667,2,4338,4361
0.08408531583264972,0.055328240916663524,0.8200000000000001,2,4338,4361
0.08442712605961171,0.06654572645230078,0.8233333333333334,2,4346,4361
0.0847689362865737,0.0706842894279064,0.8266666666666667,2,4346,4361
0.08511074651353569,0.0674169995908395,0.83,2,4346,4368
0.08545255674049769,0.06926846081389001,0.8333333333333334,2,4346,4368
0.08579436696745966,0.06295174323192002,0.8366666666666667,2,4346,4368
0.08613617719442165,0.060991401283776184,0.84,2,4346,4368
0.08647798742138366,0.05913997534669127,0.8433333333333334,2,4346,4368
0.08681979764834563,0.05140763469087212,0.8466666666666666,2,4346,4368
0.08716160787530763,0.0436754317020397,0.85,2,4346,4368
0.08750341810226962,0.04258640008767056,0.8533333333333334,2,4346,4368
0.08784522832923163,0.04803158546842738,0.8566666666666667,2,4346,4368
0.0881870385561936,0.05380355651199769,0.86,2,4346,4368
0.0885288487831556,0.05903106818433402,0.8633333333333333,2,4346,4368
0.08887065901011759,0.06197157115179448,0.8666666666666667,2,4346,4368
0.08921246923707957,0.06436755125314987,0.87,2,4346,4368
0.08955427946404157,0.07079319951246277,0.8733333333333333,2,4346,4368
0.08989608969100356,0.06578336388990731,0.8766666666666667,2,4346,4368
0.09023789991796555,0.0612092166188543,0.88,2,4346,4368
0.09057971014492754,0.054674804087819995,0.8833333333333333,2,4346,4368
0.09092152037188954,0.051298729467540646,0.8866666666666667,2,4346,4368
0.09126333059885151,0.0436754317020397,0.89,2,4346,4368
0.09160514082581352,0.043784335013667075,0.8933333333333333,2,4346,4368
0.0919469510527755,0.0420418853044998,0.8966666666666666,2,4346,4368
0.0922887612797375,0.047595968125493944,0.9,2,4346,4368
0.09263057150669948,0.05031858368709073,0.9033333333333334,2,4353,4368
0.09297238173366147,0.056308398003430314,0.9066666666666666,2,4353,4368
0.09331419196062347,0.05848653278265167,0.91,2,4346,4368
0.09365600218758545,0.05990232624723125,0.9133333333333333,2,4346,4368
0.09399781241454745,0.05935778975309852,0.9166666666666666,2,4346,4368
0.09433962264150944,0.056744024085278774,0.92,2,4346,4368
0.09468143286847143,0.051298729467540646,0.9233333333333333,2,4353,4376
0.09502324309543342,0.04476446604734663,0.9266666666666666,2,4353,4376
0.09536505332239541,0.04291310928518492,0.9299999999999999,2,4353,4376
0.0957068635493574,0.03485435414964439,0.9333333333333333,2,4353,4376
0.09604867377631938,0.033111940268318346,0.9366666666666668,2,4353,4376
0.09639048400328139,0.030062732797092796,0.94,2,4353,4376
0.09673229423024338,0.03202293514240092,0.9433333333333334,2,4353,4376
0.09707410445720537,0.033329741621181554,0.9466666666666667,2,4353,4376
0.09741591468416735,0.03550776115737172,0.95,2,4353,4376
0.09775772491112936,0.038557006858756564,0.9533333333333334,2,4353,4376
0.09809953513809133,0.040190540148373206,0.9566666666666667,2,4353,4376
0.09844134536505332,0.043348721930952246,0.9600000000000001,2,4353,4376
0.09878315559201532,0.0363789720302892,0.9633333333333333,2,4353,4376
0.0991249658189773,0.03474545307717999,0.9666666666666667,2,4353,4376
0.0994667760459393,0.03180513444487941,0.9700000000000001,2,4353,4376
0.09980858627290129,0.030171632695317783,0.9733333333333333,2,4353,4376
0.10015039649986328,0.031696234137119965,0.9766666666666667,2,4353,4376
0.10049220672682527,0.02940933398148241,0.98,2,4353,4376
0.10083401695378727,0.031696234137119965,0.9833333333333333,2,4353,4376
0.10117582718074924,0.03539885992119628,0.9866666666666667,2,4353,4376
0.10151763740771123,0.042368594092426826,0.99,2,4353,4376
0.10185944763467324,0.044328851981482224,0.9933333333333334,2,4353,4376
0.10220125786163523,0.049229535414272885,0.9966666666666666,2,4361,4376
0.10254306808859721,0.04988296405027729,1,2,4361,4376
0.1028848783155592,0.04585350312346753,1.0033333333333334,2,4361,4376
0.1032266885425212,0.04073505261033295,1.0066666666666666,2,4361,4376
0.10356849876948318,0.03300303963283934,1.01,2,4361,4383
0.10391030899644518,0.027449143432728928,1.0133333333333332,2,4361,4383
0.10425211922340717,0.027122445868062686,1.0166666666666666,2,4361,4376
0.10459392945036915,0.028211438705925424,1.02,2,4361,4376
0.10493573967733115,0.02897373531712874,1.0233333333333332,2,4361,4376
0.10527754990429314,0.03202293514240092,1.0266666666666666,2,4361,4376
0.10561936013125513,0.038121399019238215,1.03,2,4361,4383
0.10596117035821712,0.04803158546842738,1.0333333333333334,2,4353,4376
0.10630298058517912,0.059466696997341306,1.0366666666666666,2,4353,4376
0.10664479081214111,0.06338737597757932,1.04,2,4353,4376
0.1069866010391031,0.060991401283776184,1.0433333333333334,2,4353,4376
0.10732841126606509,0.05717965060421367,1.0466666666666666,2,4361,4383
0.10767022149302709,0.05195216121679326,1.05,2,4361,4376
0.10801203171998906,0.04683363882686089,1.0533333333333335,2,4361,4376
0.10835384194695105,0.04476446604734663,1.0566666666666666,2,4361,4376
0.10869565217391305,0.04117066307143288,1.06,2,4361,4376
0.10903746240087503,0.039101517272629796,1.0633333333333332,2,4361,4383
0.10937927262783703,0.038992615135241694,1.0666666666666667,2,4361,4383
0.10972108285479902,0.044002141718915415,1.07,2,4361,4383
0.11006289308176101,0.04955624960933941,1.0733333333333335,2,4361,4383
0.110404703308723,0.056090585126281456,1.0766666666666667,2,4361,4383
0.110746513535685,0.05913997534669127,1.0799999999999998,2,4361,4383
0.11108832376264699,0.06262501895943377,1.0833333333333333,2,4361,4383
0.11143013398960896,0.06044686342418923,1.0866666666666667,2,4361,4383
0.11177194421657097,0.05739746402750361,1.09,2,4361,4383
0.11211375444353296,0.05195216121679326,1.0933333333333333,2,4361,4383
0.11245556467049495,0.052496688425493224,1.0966666666666667,2,4361,4383
0.11279737489745693,0.0477048724202561,1.1,2,4361,4383
0.11313918512441894,0.044873369632027704,1.1033333333333333,2,4361,4383
0.11348099535138091,0.04280420619207963,1.1066666666666667,2,4361,4383
0.11382280557834291,0.040843955184682354,1.1099999999999999,2,4361,4383
0.1141646158053049,0.04421994853332766,1.1133333333333333,2,4361,4383
0.11450642603226688,0.04901172608741578,1.1166666666666667,2,4361,4383
0.11484823625922888,0.05478371015770386,1.12,2,4361,4383
0.11519004648619087,0.05641730448294863,1.1233333333333335,2,4361,4383
0.11553185671315287,0.056090585126281456,1.1266666666666665,2,4361,4383
0.11587366694011485,0.05968451156771221,1.13,2,4368,4391
0.11621547716707685,0.05663511752387289,1.1333333333333333,2,4368,4391
0.11655728739403884,0.05511042853113313,1.1366666666666667,2,4368,4391
0.11689909762100083,0.048793916869813964,1.1400000000000001,2,4368,4391
0.11724090784796282,0.04182407958241139,1.1433333333333333,2,4368,4391
0.1175827180749248,0.04258640008767056,1.1466666666666667,2,4368,4391
0.1179245283018868,0.04247749707636686,1.15,2,4368,4391
0.11826633852884878,0.04661583070163111,1.1533333333333333,2,4368,4391
0.11860814875581079,0.04389323835265779,1.1566666666666667,2,4368,4391
0.11894995898277276,0.047051447061348124,1.16,2,4361,4383
0.11929176920973476,0.04988296405027729,1.1633333333333333,2,4361,4383
0.11963357943669675,0.04890282146498206,1.1666666666666667,2,4361,4383
0.11997538966365874,0.05140763469087212,1.1700000000000002,2,4361,4383
0.12031719989062073,0.03997273535483032,1.1733333333333333,2,4361,4383
0.12065901011758272,0.03376534465452809,1.1766666666666665,2,4361,4383
0.12100082034454472,0.033329741621181554,1.18,2,4361,4383
0.1213426305715067,0.03191403478000521,1.1833333333333333,2,4361,4383
0.1216844407984687,0.035181057530652524,1.1866666666666668,2,4361,4383
0.12202625102543069,0.03420094812486071,1.1900000000000002,2,4368,4383
0.12236806125239268,0.0431309155534862,1.1933333333333331,2,4368,4391
0.12270987147935467,0.04737815961796039,1.1966666666666665,2,4368,4391
0.12305168170631667,0.05815981186936001,1.2,2,4368,4391
0.12339349193327864,0.065129911330121,1.2033333333333334,2,4368,4391
0.12373530216024063,0.060991401283776184,1.2066666666666668,2,4368,4383
0.12407711238720263,0.05750637078014028,1.21,2,4368,4383
0.12441892261416461,0.055219334710266306,1.2133333333333334,2,4368,4383
0.12476073284112661,0.05097201396161869,1.2166666666666666,2,4368,4383
0.1251025430680886,0.04824939430363399,1.22,2,4361,4383
0.1254443532950506,0.040190540148373206,1.2233333333333334,2,4361,4383
0.12578616352201258,0.0431309155534862,1.2266666666666666,2,4361,4383
0.12612797374897458,0.039210419437286,1.23,2,4361,4383
0.12646978397593658,0.0478137767422842,1.2333333333333334,2,4361,4383
0.12681159420289856,0.05380355651199769,1.2366666666666668,2,4361,4383
0.12715340442986053,0.05696183729017079,1.24,2,4361,4383
0.12749521465682254,0.06338737597757932,1.2433333333333332,2,4361,4383
0.1278370248837845,0.0666546354990234,1.2466666666666666,2,4361,4383
0.12817883511074651,0.07057537937061023,1.25,2,4368,4391
0.12852064533770852,0.06578336388990731,1.2533333333333334,2,4368,4391
0.1288624555646705,0.06197157115179448,1.2566666666666668,2,4368,4391
0.1292042657916325,0.05968451156771221,1.26,2,4368,4391
0.1295460760185945,0.055219334710266306,1.2633333333333332,2,4368,4391
0.12988788624555647,0.05598167872865099,1.2666666666666666,2,4368,4391
0.13022969647251845,0.05031858368709073,1.27,2,4368,4391
0.13057150669948045,0.04933844011869621,1.2733333333333334,2,4368,4391
0.13091331692644245,0.055219334710266306,1.2766666666666666,2,4368,4391
0.13125512715340443,0.06001123362798151,1.28,2,4361,4383
0.13159693738036643,0.0674169995908395,1.2833333333333334,2,4361,4383
0.13193874760732843,0.065129911330121,1.2866666666666666,2,4361,4383
0.1322805578342904,0.06545663748714468,1.29,2,4361,4383
0.1326223680612524,0.06295174323192002,1.2933333333333332,2,4368,4391
0.13296417828821439,0.0638230091602983,1.2966666666666666,2,4368,4391
0.13330598851517636,0.06458536828147005,1.3,2,4368,4391
0.1336477987421384,0.05108091910296213,1.3033333333333335,2,4368,4391
0.13398960896910034,0.04716035121958734,1.3066666666666669,2,4368,4391
0.13433141919606234,0.0431309155534862,1.3099999999999998,2,4368,4391
0.13467322942302434,0.04607131086639084,1.3133333333333332,2,4368,4391
0.13501503964998635,0.051298729467540646,1.3166666666666667,2,4368,4391
0.13535684987694832,0.053150121977211834,1.32,2,4368,4391
0.13569866010391032,0.05739746402750361,1.3233333333333335,2,4368,4391
0.1360404703308723,0.05739746402750361,1.3266666666666667,2,4368,4391
0.13638228055783427,0.06414973433406955,1.3299999999999998,2,4368,4391
0.13672409078479628,0.06447645975358268,1.3333333333333333,2,4368,4383
0.13706590101175828,0.05652621098973068,1.3366666666666667,2,4368,4383
0.13740771123872028,0.05140763469087212,1.34,2,4368,4383
0.13774952146568226,0.044982273244071856,1.3433333333333333,2,4368,4383
0.13809133169264426,0.04029944258619103,1.3466666666666667,2,4368,4391
0.13843314191960623,0.038230300938191235,1.35,2,4368,4391
0.13877495214656824,0.036052267748151276,1.3533333333333333,2,4368,4391
0.1391167623735302,0.041715176762268304,1.3566666666666667,2,4368,4391
0.13945857260049221,0.04694254293047144,1.3599999999999999,2,4368,4391
0.13980038282745422,0.060337955934194915,1.3633333333333333,2,4368,4391
0.1401421930544162,0.06523882002186736,1.3666666666666667,2,4368,4391
0.14048400328137817,0.0706842894279064,1.37,2,4368,4391
0.14082581350834017,0.07776350173415526,1.3733333333333335,2,4368,4391
0.14116762373530217,0.07819914933751076,1.3766666666666665,2,4368,4391
